,Datum,Standort,Hr,RainDur,StrGlo,T,WD,WVs,WVv,p,Standortname,WGS84_lat,WGS84_lng
9570,2023-05-14 20:00:00,Zch_Rosengartenstrasse,91.91,0.0,,11.57,,0.18,,964.4,Zürich Rosengartenstrasse,47.3952,8.5261
9571,2023-05-14 20:00:00,Zch_Schimmelstrasse,96.22,0.4,,11.42,151.56,0.63,0.23,966.65,Zürich Schimmelstrasse,47.371,8.5235
9572,2023-05-14 20:00:00,Zch_Stampfenbachstrasse,85.41,7.18,0.02,12.05,164.17,1.77,1.62,964.12,Zürich Stampfenbachstrasse,47.3868,8.5398
9573,2023-05-14 21:00:00,Zch_Rosengartenstrasse,92.56,0.0,,11.47,245.95,0.19,0.21,964.6,Zürich Rosengartenstrasse,47.3952,8.5261
9574,2023-05-14 21:00:00,Zch_Schimmelstrasse,94.65,0.0,,11.44,161.16,0.51,0.16,966.83,Zürich Schimmelstrasse,47.371,8.5235
9575,2023-05-14 21:00:00,Zch_Stampfenbachstrasse,85.43,0.0,0.02,12.1,155.27,0.92,0.84,964.3,Zürich Stampfenbachstrasse,47.3868,8.5398
9576,2023-05-14 22:00:00,Zch_Rosengartenstrasse,92.21,0.0,,11.51,229.09,0.24,0.23,964.26,Zürich Rosengartenstrasse,47.3952,8.5261
9577,2023-05-14 22:00:00,Zch_Schimmelstrasse,93.93,0.0,,11.53,145.73,0.52,0.31,966.5,Zürich Schimmelstrasse,47.371,8.5235
9578,2023-05-14 22:00:00,Zch_Stampfenbachstrasse,85.25,0.0,0.02,12.07,176.74,1.44,1.39,963.96,Zürich Stampfenbachstrasse,47.3868,8.5398
9579,2023-05-14 23:00:00,Zch_Rosengartenstrasse,92.28,0.0,,11.38,228.73,0.26,0.23,963.97,Zürich Rosengartenstrasse,47.3952,8.5261
9580,2023-05-14 23:00:00,Zch_Schimmelstrasse,94.86,0.0,,11.31,155.09,0.52,0.19,966.23,Zürich Schimmelstrasse,47.371,8.5235
9581,2023-05-14 23:00:00,Zch_Stampfenbachstrasse,84.78,0.0,0.02,12.0,172.03,1.69,1.66,963.69,Zürich Stampfenbachstrasse,47.3868,8.5398
9582,2023-05-15 00:00:00,Zch_Rosengartenstrasse,92.07,0.0,,11.37,231.78,0.29,0.25,963.83,Zürich Rosengartenstrasse,47.3952,8.5261
9583,2023-05-15 00:00:00,Zch_Schimmelstrasse,91.25,0.0,,11.5,35.89,0.52,0.02,966.12,Zürich Schimmelstrasse,47.371,8.5235
9584,2023-05-15 00:00:00,Zch_Stampfenbachstrasse,84.42,0.0,0.02,11.95,205.46,0.98,0.54,963.59,Zürich Stampfenbachstrasse,47.3868,8.5398
9585,2023-05-15 01:00:00,Zch_Rosengartenstrasse,91.74,0.0,,11.25,218.82,0.23,0.21,963.44,Zürich Rosengartenstrasse,47.3952,8.5261
9586,2023-05-15 01:00:00,Zch_Schimmelstrasse,91.28,0.0,,11.38,154.51,0.53,0.18,965.75,Zürich Schimmelstrasse,47.371,8.5235
9587,2023-05-15 01:00:00,Zch_Stampfenbachstrasse,84.8,0.0,0.02,11.85,175.69,1.22,1.11,963.22,Zürich Stampfenbachstrasse,47.3868,8.5398
9588,2023-05-15 02:00:00,Zch_Rosengartenstrasse,90.27,2.62,,11.35,231.18,0.26,0.33,963.39,Zürich Rosengartenstrasse,47.3952,8.5261
9589,2023-05-15 02:00:00,Zch_Schimmelstrasse,92.65,0.12,,11.38,142.11,0.4,0.04,965.69,Zürich Schimmelstrasse,47.371,8.5235
9590,2023-05-15 02:00:00,Zch_Stampfenbachstrasse,83.98,0.0,0.02,11.95,213.13,0.78,0.44,963.16,Zürich Stampfenbachstrasse,47.3868,8.5398
9591,2023-05-15 03:00:00,Zch_Rosengartenstrasse,91.63,31.07,,11.28,168.33,0.41,0.11,963.32,Zürich Rosengartenstrasse,47.3952,8.5261
9592,2023-05-15 03:00:00,Zch_Schimmelstrasse,93.5,19.75,,11.33,141.53,0.47,0.09,965.64,Zürich Schimmelstrasse,47.371,8.5235
9593,2023-05-15 03:00:00,Zch_Stampfenbachstrasse,84.9,40.47,0.02,11.86,155.95,1.54,0.89,963.12,Zürich Stampfenbachstrasse,47.3868,8.5398
9594,2023-05-15 04:00:00,Zch_Rosengartenstrasse,92.47,0.0,,11.24,223.57,0.28,0.22,963.18,Zürich Rosengartenstrasse,47.3952,8.5261
9595,2023-05-15 04:00:00,Zch_Schimmelstrasse,96.9,5.48,,10.84,146.74,0.6,0.36,965.52,Zürich Schimmelstrasse,47.371,8.5235
9596,2023-05-15 04:00:00,Zch_Stampfenbachstrasse,87.16,0.0,1.02,11.63,188.39,1.91,1.86,962.97,Zürich Stampfenbachstrasse,47.3868,8.5398
9597,2023-05-15 05:00:00,Zch_Rosengartenstrasse,90.75,0.0,,11.36,234.11,0.35,0.33,963.37,Zürich Rosengartenstrasse,47.3952,8.5261
9598,2023-05-15 05:00:00,Zch_Schimmelstrasse,95.4,0.0,,10.94,140.99,0.43,0.07,965.7,Zürich Schimmelstrasse,47.371,8.5235
9599,2023-05-15 05:00:00,Zch_Stampfenbachstrasse,86.51,0.0,21.64,11.68,189.83,0.99,0.79,963.16,Zürich Stampfenbachstrasse,47.3868,8.5398
9600,2023-05-15 06:00:00,Zch_Rosengartenstrasse,88.32,0.0,,11.37,233.59,0.58,0.55,963.5,Zürich Rosengartenstrasse,47.3952,8.5261
9601,2023-05-15 06:00:00,Zch_Schimmelstrasse,91.56,0.0,,11.29,153.61,0.6,0.24,965.82,Zürich Schimmelstrasse,47.371,8.5235
9602,2023-05-15 06:00:00,Zch_Stampfenbachstrasse,83.65,0.0,90.6,11.89,202.1,1.31,1.21,963.29,Zürich Stampfenbachstrasse,47.3868,8.5398
9603,2023-05-15 07:00:00,Zch_Rosengartenstrasse,88.47,8.15,,11.64,231.09,0.32,0.22,963.81,Zürich Rosengartenstrasse,47.3952,8.5261
9604,2023-05-15 07:00:00,Zch_Schimmelstrasse,87.77,0.12,,11.79,141.64,0.65,0.25,966.11,Zürich Schimmelstrasse,47.371,8.5235
9605,2023-05-15 07:00:00,Zch_Stampfenbachstrasse,80.79,4.87,50.2,12.13,241.66,1.26,1.13,963.58,Zürich Stampfenbachstrasse,47.3868,8.5398
9606,2023-05-15 08:00:00,Zch_Rosengartenstrasse,89.52,50.25,,11.78,231.0,0.29,0.13,964.01,Zürich Rosengartenstrasse,47.3952,8.5261
9607,2023-05-15 08:00:00,Zch_Schimmelstrasse,89.22,37.4,,11.76,143.2,0.61,0.25,966.29,Zürich Schimmelstrasse,47.371,8.5235
9608,2023-05-15 08:00:00,Zch_Stampfenbachstrasse,83.45,60.0,89.76,12.12,257.96,0.56,0.24,963.74,Zürich Stampfenbachstrasse,47.3868,8.5398
9609,2023-05-15 09:00:00,Zch_Rosengartenstrasse,91.79,25.5,,11.97,236.86,0.33,0.21,964.0,Zürich Rosengartenstrasse,47.3952,8.5261
9610,2023-05-15 09:00:00,Zch_Schimmelstrasse,92.62,31.53,,11.64,143.05,0.5,0.3,966.3,Zürich Schimmelstrasse,47.371,8.5235
9611,2023-05-15 09:00:00,Zch_Stampfenbachstrasse,85.73,33.95,167.65,12.12,188.92,0.7,0.35,963.73,Zürich Stampfenbachstrasse,47.3868,8.5398
9612,2023-05-15 10:00:00,Zch_Rosengartenstrasse,89.21,2.83,,12.34,98.19,0.35,0.21,963.73,Zürich Rosengartenstrasse,47.3952,8.5261
9613,2023-05-15 10:00:00,Zch_Schimmelstrasse,89.81,0.05,,12.5,168.38,0.76,0.32,966.06,Zürich Schimmelstrasse,47.371,8.5235
9614,2023-05-15 10:00:00,Zch_Stampfenbachstrasse,82.39,9.33,174.92,12.72,160.42,1.89,1.75,963.54,Zürich Stampfenbachstrasse,47.3868,8.5398
9615,2023-05-15 11:00:00,Zch_Rosengartenstrasse,85.59,0.0,,12.89,138.96,0.56,0.17,963.41,Zürich Rosengartenstrasse,47.3952,8.5261
9616,2023-05-15 11:00:00,Zch_Schimmelstrasse,87.49,9.05,,13.13,156.25,0.81,0.38,965.78,Zürich Schimmelstrasse,47.371,8.5235
9617,2023-05-15 11:00:00,Zch_Stampfenbachstrasse,81.97,16.97,581.06,13.39,172.55,2.19,1.69,963.25,Zürich Stampfenbachstrasse,47.3868,8.5398
9618,2023-05-15 12:00:00,Zch_Rosengartenstrasse,79.65,0.0,,13.66,115.84,0.61,0.31,962.89,Zürich Rosengartenstrasse,47.3952,8.5261
9619,2023-05-15 12:00:00,Zch_Schimmelstrasse,84.59,1.83,,13.48,170.04,1.04,0.55,965.3,Zürich Schimmelstrasse,47.371,8.5235
9620,2023-05-15 12:00:00,Zch_Stampfenbachstrasse,77.92,1.28,726.76,13.88,177.93,3.1,2.98,962.79,Zürich Stampfenbachstrasse,47.3868,8.5398
9621,2023-05-15 13:00:00,Zch_Rosengartenstrasse,67.7,0.0,,14.91,104.3,0.66,0.39,962.52,Zürich Rosengartenstrasse,47.3952,8.5261
9622,2023-05-15 13:00:00,Zch_Schimmelstrasse,69.57,0.0,,15.83,182.19,0.81,0.3,964.97,Zürich Schimmelstrasse,47.371,8.5235
9623,2023-05-15 13:00:00,Zch_Stampfenbachstrasse,64.89,0.0,886.57,14.79,177.32,2.24,1.9,962.49,Zürich Stampfenbachstrasse,47.3868,8.5398
9624,2023-05-15 14:00:00,Zch_Rosengartenstrasse,61.55,0.0,,15.79,108.44,0.56,0.28,962.16,Zürich Rosengartenstrasse,47.3952,8.5261
9625,2023-05-15 14:00:00,Zch_Schimmelstrasse,61.61,0.0,,16.91,155.51,0.94,0.08,964.6,Zürich Schimmelstrasse,47.371,8.5235
9626,2023-05-15 14:00:00,Zch_Stampfenbachstrasse,56.71,0.0,592.28,15.8,185.62,1.96,1.1,962.09,Zürich Stampfenbachstrasse,47.3868,8.5398
9627,2023-05-15 15:00:00,Zch_Rosengartenstrasse,60.15,2.58,,15.02,100.09,0.71,0.57,962.32,Zürich Rosengartenstrasse,47.3952,8.5261
9628,2023-05-15 15:00:00,Zch_Schimmelstrasse,61.41,9.27,,15.94,14.39,1.19,0.35,964.69,Zürich Schimmelstrasse,47.371,8.5235
9629,2023-05-15 15:00:00,Zch_Stampfenbachstrasse,59.93,1.1,171.06,15.11,48.61,2.72,2.06,962.22,Zürich Stampfenbachstrasse,47.3868,8.5398
9630,2023-05-15 16:00:00,Zch_Rosengartenstrasse,75.98,5.68,,13.75,257.42,0.48,0.34,962.62,Zürich Rosengartenstrasse,47.3952,8.5261
9631,2023-05-15 16:00:00,Zch_Schimmelstrasse,82.58,14.53,,13.63,136.89,0.76,0.06,965.02,Zürich Schimmelstrasse,47.371,8.5235
9632,2023-05-15 16:00:00,Zch_Stampfenbachstrasse,70.11,0.0,124.97,14.12,277.23,1.53,0.92,962.54,Zürich Stampfenbachstrasse,47.3868,8.5398
9633,2023-05-15 17:00:00,Zch_Rosengartenstrasse,78.2,0.0,,13.36,233.0,0.55,0.48,962.78,Zürich Rosengartenstrasse,47.3952,8.5261
9634,2023-05-15 17:00:00,Zch_Schimmelstrasse,81.29,0.0,,13.58,341.17,0.76,0.24,965.12,Zürich Schimmelstrasse,47.371,8.5235
9635,2023-05-15 17:00:00,Zch_Stampfenbachstrasse,72.9,0.0,94.59,13.64,281.98,2.02,1.83,962.73,Zürich Stampfenbachstrasse,47.3868,8.5398
9636,2023-05-15 18:00:00,Zch_Rosengartenstrasse,74.67,0.0,,13.39,243.86,0.33,0.11,962.96,Zürich Rosengartenstrasse,47.3952,8.5261
9637,2023-05-15 18:00:00,Zch_Schimmelstrasse,77.21,0.0,,13.57,340.01,0.9,0.59,965.3,Zürich Schimmelstrasse,47.371,8.5235
9638,2023-05-15 18:00:00,Zch_Stampfenbachstrasse,70.92,0.0,85.45,13.39,305.33,1.62,1.56,962.87,Zürich Stampfenbachstrasse,47.3868,8.5398
9639,2023-05-15 19:00:00,Zch_Rosengartenstrasse,79.89,0.0,,13.01,215.21,0.35,0.27,963.18,Zürich Rosengartenstrasse,47.3952,8.5261
9640,2023-05-15 19:00:00,Zch_Schimmelstrasse,81.89,0.0,,12.98,324.32,0.52,0.02,965.56,Zürich Schimmelstrasse,47.371,8.5235
9641,2023-05-15 19:00:00,Zch_Stampfenbachstrasse,73.88,0.0,12.76,13.28,246.27,1.2,0.69,963.06,Zürich Stampfenbachstrasse,47.3868,8.5398
9642,2023-05-15 20:00:00,Zch_Rosengartenstrasse,81.0,0.0,,12.48,179.05,0.26,0.11,963.54,Zürich Rosengartenstrasse,47.3952,8.5261
9643,2023-05-15 20:00:00,Zch_Schimmelstrasse,83.27,0.0,,12.88,337.96,0.63,0.14,965.86,Zürich Schimmelstrasse,47.371,8.5235
9644,2023-05-15 20:00:00,Zch_Stampfenbachstrasse,74.29,0.0,0.02,13.05,309.19,0.66,0.46,963.34,Zürich Stampfenbachstrasse,47.3868,8.5398
9645,2023-05-15 21:00:00,Zch_Rosengartenstrasse,82.71,0.0,,12.23,202.12,0.2,0.14,963.88,Zürich Rosengartenstrasse,47.3952,8.5261
9646,2023-05-15 21:00:00,Zch_Schimmelstrasse,84.89,0.0,,12.76,152.75,0.5,0.08,966.19,Zürich Schimmelstrasse,47.371,8.5235
9647,2023-05-15 21:00:00,Zch_Stampfenbachstrasse,76.58,0.0,0.01,13.02,260.75,0.76,0.47,963.66,Zürich Stampfenbachstrasse,47.3868,8.5398
9648,2023-05-15 22:00:00,Zch_Rosengartenstrasse,82.38,0.0,,12.18,215.56,0.2,0.04,963.8,Zürich Rosengartenstrasse,47.3952,8.5261
9649,2023-05-15 22:00:00,Zch_Schimmelstrasse,83.55,0.0,,12.81,351.56,0.53,0.18,966.1,Zürich Schimmelstrasse,47.371,8.5235
9650,2023-05-15 22:00:00,Zch_Stampfenbachstrasse,78.82,0.0,0.02,12.87,336.21,0.56,0.31,963.58,Zürich Stampfenbachstrasse,47.3868,8.5398
9651,2023-05-15 23:00:00,Zch_Rosengartenstrasse,85.7,0.0,,11.84,142.35,0.26,0.16,963.52,Zürich Rosengartenstrasse,47.3952,8.5261
9652,2023-05-15 23:00:00,Zch_Schimmelstrasse,89.88,0.0,,12.0,358.91,0.6,0.01,965.84,Zürich Schimmelstrasse,47.371,8.5235
9653,2023-05-15 23:00:00,Zch_Stampfenbachstrasse,79.21,0.0,0.02,12.69,313.86,0.74,0.29,963.31,Zürich Stampfenbachstrasse,47.3868,8.5398
9654,2023-05-16 00:00:00,Zch_Rosengartenstrasse,85.87,0.0,,11.39,244.29,0.21,0.17,963.42,Zürich Rosengartenstrasse,47.3952,8.5261
9655,2023-05-16 00:00:00,Zch_Schimmelstrasse,93.16,0.0,,11.47,144.41,0.67,0.15,965.7,Zürich Schimmelstrasse,47.371,8.5235
9656,2023-05-16 00:00:00,Zch_Stampfenbachstrasse,81.62,0.0,0.02,12.24,321.08,0.78,0.24,963.2,Zürich Stampfenbachstrasse,47.3868,8.5398
9657,2023-05-16 01:00:00,Zch_Rosengartenstrasse,87.31,0.0,,11.43,208.26,0.2,0.13,963.18,Zürich Rosengartenstrasse,47.3952,8.5261
9658,2023-05-16 01:00:00,Zch_Schimmelstrasse,93.66,0.0,,11.32,348.91,0.63,0.2,965.47,Zürich Schimmelstrasse,47.371,8.5235
9659,2023-05-16 01:00:00,Zch_Stampfenbachstrasse,83.18,0.0,0.02,12.1,293.3,0.72,0.32,962.98,Zürich Stampfenbachstrasse,47.3868,8.5398
9660,2023-05-16 02:00:00,Zch_Rosengartenstrasse,89.1,0.0,,11.39,140.06,0.24,0.12,962.91,Zürich Rosengartenstrasse,47.3952,8.5261
9661,2023-05-16 02:00:00,Zch_Schimmelstrasse,93.94,0.0,,11.26,344.47,0.59,0.12,965.21,Zürich Schimmelstrasse,47.371,8.5235
9662,2023-05-16 02:00:00,Zch_Stampfenbachstrasse,83.4,0.0,0.02,12.03,312.07,0.6,0.22,962.74,Zürich Stampfenbachstrasse,47.3868,8.5398
9663,2023-05-16 03:00:00,Zch_Rosengartenstrasse,87.63,0.0,,11.35,110.23,0.23,0.23,962.72,Zürich Rosengartenstrasse,47.3952,8.5261
9664,2023-05-16 03:00:00,Zch_Schimmelstrasse,93.21,0.0,,11.25,345.74,0.8,0.06,965.04,Zürich Schimmelstrasse,47.371,8.5235
9665,2023-05-16 03:00:00,Zch_Stampfenbachstrasse,83.35,0.0,0.02,12.03,23.59,1.46,0.97,962.6,Zürich Stampfenbachstrasse,47.3868,8.5398
9666,2023-05-16 04:00:00,Zch_Rosengartenstrasse,89.25,3.5,,11.27,121.33,0.27,0.17,962.49,Zürich Rosengartenstrasse,47.3952,8.5261
9667,2023-05-16 04:00:00,Zch_Schimmelstrasse,94.39,2.02,,11.4,339.56,0.7,0.3,964.82,Zürich Schimmelstrasse,47.371,8.5235
9668,2023-05-16 04:00:00,Zch_Stampfenbachstrasse,86.0,5.57,0.13,11.87,3.3,1.6,1.5,962.36,Zürich Stampfenbachstrasse,47.3868,8.5398
9669,2023-05-16 05:00:00,Zch_Rosengartenstrasse,89.57,0.0,,11.21,128.37,0.26,0.14,962.66,Zürich Rosengartenstrasse,47.3952,8.5261
9670,2023-05-16 05:00:00,Zch_Schimmelstrasse,94.09,0.0,,11.37,337.26,0.84,0.31,964.96,Zürich Schimmelstrasse,47.371,8.5235
9671,2023-05-16 05:00:00,Zch_Stampfenbachstrasse,84.45,0.0,17.5,11.87,7.92,1.86,1.81,962.51,Zürich Stampfenbachstrasse,47.3868,8.5398
9672,2023-05-16 06:00:00,Zch_Rosengartenstrasse,86.84,0.0,,11.39,156.59,0.28,0.1,962.8,Zürich Rosengartenstrasse,47.3952,8.5261
9673,2023-05-16 06:00:00,Zch_Schimmelstrasse,88.45,0.0,,11.78,335.04,0.9,0.23,965.11,Zürich Schimmelstrasse,47.371,8.5235
9674,2023-05-16 06:00:00,Zch_Stampfenbachstrasse,82.12,0.0,68.67,11.99,348.04,1.53,0.82,962.66,Zürich Stampfenbachstrasse,47.3868,8.5398
9675,2023-05-16 07:00:00,Zch_Rosengartenstrasse,82.6,0.0,,11.79,168.59,0.32,0.15,962.98,Zürich Rosengartenstrasse,47.3952,8.5261
9676,2023-05-16 07:00:00,Zch_Schimmelstrasse,84.64,0.0,,12.16,334.37,1.22,1.14,965.28,Zürich Schimmelstrasse,47.371,8.5235
9677,2023-05-16 07:00:00,Zch_Stampfenbachstrasse,78.85,0.0,66.49,12.36,354.58,1.5,1.37,962.82,Zürich Stampfenbachstrasse,47.3868,8.5398
9678,2023-05-16 08:00:00,Zch_Rosengartenstrasse,81.0,0.0,,12.05,142.1,0.37,0.19,963.12,Zürich Rosengartenstrasse,47.3952,8.5261
9679,2023-05-16 08:00:00,Zch_Schimmelstrasse,82.56,0.0,,12.38,332.65,1.28,0.57,965.4,Zürich Schimmelstrasse,47.371,8.5235
9680,2023-05-16 08:00:00,Zch_Stampfenbachstrasse,76.59,0.0,127.79,12.73,6.2,1.77,1.25,962.92,Zürich Stampfenbachstrasse,47.3868,8.5398
9681,2023-05-16 09:00:00,Zch_Rosengartenstrasse,75.5,0.0,,13.18,176.62,0.52,0.21,963.2,Zürich Rosengartenstrasse,47.3952,8.5261
9682,2023-05-16 09:00:00,Zch_Schimmelstrasse,78.36,0.0,,13.2,338.76,1.3,0.5,965.48,Zürich Schimmelstrasse,47.371,8.5235
9683,2023-05-16 09:00:00,Zch_Stampfenbachstrasse,72.74,0.0,174.62,13.3,8.47,2.71,2.58,963.0,Zürich Stampfenbachstrasse,47.3868,8.5398
9684,2023-05-16 10:00:00,Zch_Rosengartenstrasse,76.63,17.13,,13.23,140.33,0.47,0.22,963.11,Zürich Rosengartenstrasse,47.3952,8.5261
9685,2023-05-16 10:00:00,Zch_Schimmelstrasse,77.35,11.22,,13.62,350.47,1.34,1.08,965.4,Zürich Schimmelstrasse,47.371,8.5235
9686,2023-05-16 10:00:00,Zch_Stampfenbachstrasse,72.91,15.9,246.34,13.55,352.89,2.77,2.59,962.92,Zürich Stampfenbachstrasse,47.3868,8.5398
9687,2023-05-16 11:00:00,Zch_Rosengartenstrasse,91.69,60.0,,12.07,134.55,0.36,0.16,963.2,Zürich Rosengartenstrasse,47.3952,8.5261
9688,2023-05-16 11:00:00,Zch_Schimmelstrasse,92.72,60.0,,11.92,359.21,0.75,0.01,965.54,Zürich Schimmelstrasse,47.371,8.5235
9689,2023-05-16 11:00:00,Zch_Stampfenbachstrasse,86.28,60.0,59.35,12.49,94.93,1.3,0.0,963.02,Zürich Stampfenbachstrasse,47.3868,8.5398
9690,2023-05-16 12:00:00,Zch_Rosengartenstrasse,92.88,60.0,,12.1,228.84,0.36,0.15,963.34,Zürich Rosengartenstrasse,47.3952,8.5261
9691,2023-05-16 12:00:00,Zch_Schimmelstrasse,94.84,60.0,,11.33,121.92,0.61,0.06,965.66,Zürich Schimmelstrasse,47.371,8.5235
9692,2023-05-16 12:00:00,Zch_Stampfenbachstrasse,85.56,60.0,51.32,12.23,89.57,1.23,0.18,963.14,Zürich Stampfenbachstrasse,47.3868,8.5398
9693,2023-05-16 13:00:00,Zch_Rosengartenstrasse,92.45,26.4,,11.94,111.61,0.33,0.19,963.74,Zürich Rosengartenstrasse,47.3952,8.5261
9694,2023-05-16 13:00:00,Zch_Schimmelstrasse,96.23,32.6,,11.73,340.4,0.58,0.1,966.04,Zürich Schimmelstrasse,47.371,8.5235
9695,2023-05-16 13:00:00,Zch_Stampfenbachstrasse,85.94,38.62,57.46,12.54,25.57,0.83,0.23,963.53,Zürich Stampfenbachstrasse,47.3868,8.5398
9696,2023-05-16 14:00:00,Zch_Rosengartenstrasse,88.27,0.0,,11.82,215.96,0.37,0.22,964.02,Zürich Rosengartenstrasse,47.3952,8.5261
9697,2023-05-16 14:00:00,Zch_Schimmelstrasse,85.54,0.12,,12.54,353.0,0.9,0.5,966.28,Zürich Schimmelstrasse,47.371,8.5235
9698,2023-05-16 14:00:00,Zch_Stampfenbachstrasse,81.16,0.0,86.65,12.78,18.37,1.93,1.8,963.74,Zürich Stampfenbachstrasse,47.3868,8.5398
9699,2023-05-16 15:00:00,Zch_Rosengartenstrasse,83.93,0.22,,11.76,209.68,0.53,0.27,964.34,Zürich Rosengartenstrasse,47.3952,8.5261
9700,2023-05-16 15:00:00,Zch_Schimmelstrasse,79.59,0.17,,12.5,346.57,1.54,1.22,966.61,Zürich Schimmelstrasse,47.371,8.5235
9701,2023-05-16 15:00:00,Zch_Stampfenbachstrasse,75.54,0.0,67.52,12.73,6.33,3.27,3.17,964.04,Zürich Stampfenbachstrasse,47.3868,8.5398
9702,2023-05-16 16:00:00,Zch_Rosengartenstrasse,84.8,4.52,,11.59,201.01,0.41,0.17,964.59,Zürich Rosengartenstrasse,47.3952,8.5261
9703,2023-05-16 16:00:00,Zch_Schimmelstrasse,79.9,13.02,,12.32,346.58,1.42,0.34,966.87,Zürich Schimmelstrasse,47.371,8.5235
9704,2023-05-16 16:00:00,Zch_Stampfenbachstrasse,75.62,0.52,50.66,12.48,354.25,3.12,2.99,964.28,Zürich Stampfenbachstrasse,47.3868,8.5398
9705,2023-05-16 17:00:00,Zch_Rosengartenstrasse,80.72,0.0,,11.54,189.28,0.53,0.24,964.96,Zürich Rosengartenstrasse,47.3952,8.5261
9706,2023-05-16 17:00:00,Zch_Schimmelstrasse,78.85,0.02,,11.98,340.95,1.63,0.75,967.26,Zürich Schimmelstrasse,47.371,8.5235
9707,2023-05-16 17:00:00,Zch_Stampfenbachstrasse,74.65,0.0,31.96,12.3,355.55,3.49,3.36,964.66,Zürich Stampfenbachstrasse,47.3868,8.5398
9708,2023-05-16 18:00:00,Zch_Rosengartenstrasse,79.75,0.0,,11.07,167.6,0.55,0.27,965.58,Zürich Rosengartenstrasse,47.3952,8.5261
9709,2023-05-16 18:00:00,Zch_Schimmelstrasse,77.65,0.03,,11.59,348.68,1.95,1.35,967.9,Zürich Schimmelstrasse,47.371,8.5235
9710,2023-05-16 18:00:00,Zch_Stampfenbachstrasse,73.24,0.0,14.81,11.77,358.44,4.19,4.1,965.3,Zürich Stampfenbachstrasse,47.3868,8.5398
9711,2023-05-16 19:00:00,Zch_Rosengartenstrasse,78.55,0.0,,10.6,195.53,0.59,0.28,966.26,Zürich Rosengartenstrasse,47.3952,8.5261
9712,2023-05-16 19:00:00,Zch_Schimmelstrasse,77.84,0.0,,11.07,339.15,1.88,1.45,968.57,Zürich Schimmelstrasse,47.371,8.5235
9713,2023-05-16 19:00:00,Zch_Stampfenbachstrasse,73.5,0.0,2.99,11.37,0.38,3.41,3.31,965.94,Zürich Stampfenbachstrasse,47.3868,8.5398
9714,2023-05-16 20:00:00,Zch_Rosengartenstrasse,80.65,1.82,,10.13,194.26,0.49,0.23,967.08,Zürich Rosengartenstrasse,47.3952,8.5261
9715,2023-05-16 20:00:00,Zch_Schimmelstrasse,81.08,20.25,,10.45,342.58,1.63,1.36,969.46,Zürich Schimmelstrasse,47.371,8.5235
9716,2023-05-16 20:00:00,Zch_Stampfenbachstrasse,76.47,0.0,0.02,10.81,1.46,2.73,2.63,966.8,Zürich Stampfenbachstrasse,47.3868,8.5398
9717,2023-05-16 21:00:00,Zch_Rosengartenstrasse,81.67,0.13,,9.77,212.95,0.39,0.21,967.8,Zürich Rosengartenstrasse,47.3952,8.5261
9718,2023-05-16 21:00:00,Zch_Schimmelstrasse,82.74,3.22,,9.96,336.96,1.4,1.28,970.19,Zürich Schimmelstrasse,47.371,8.5235
9719,2023-05-16 21:00:00,Zch_Stampfenbachstrasse,78.25,0.0,0.02,10.4,352.01,1.64,1.56,967.54,Zürich Stampfenbachstrasse,47.3868,8.5398
9720,2023-05-16 22:00:00,Zch_Rosengartenstrasse,77.91,0.0,,9.71,182.52,0.34,0.14,968.14,Zürich Rosengartenstrasse,47.3952,8.5261
9721,2023-05-16 22:00:00,Zch_Schimmelstrasse,79.31,0.45,,10.08,341.32,1.0,0.62,970.49,Zürich Schimmelstrasse,47.371,8.5235
9722,2023-05-16 22:00:00,Zch_Stampfenbachstrasse,77.47,0.0,0.02,10.26,354.87,1.02,0.51,967.91,Zürich Stampfenbachstrasse,47.3868,8.5398
9723,2023-05-16 23:00:00,Zch_Rosengartenstrasse,75.51,0.0,,9.68,188.92,0.33,0.14,968.58,Zürich Rosengartenstrasse,47.3952,8.5261
9724,2023-05-16 23:00:00,Zch_Schimmelstrasse,73.19,0.0,,10.19,350.99,0.89,0.65,970.96,Zürich Schimmelstrasse,47.371,8.5235
9725,2023-05-16 23:00:00,Zch_Stampfenbachstrasse,72.15,0.0,0.02,10.22,8.92,1.49,1.32,968.37,Zürich Stampfenbachstrasse,47.3868,8.5398
9726,2023-05-17 00:00:00,Zch_Rosengartenstrasse,72.51,0.0,,9.76,199.65,0.28,0.17,968.82,Zürich Rosengartenstrasse,47.3952,8.5261
9727,2023-05-17 00:00:00,Zch_Schimmelstrasse,67.64,0.35,,10.17,334.45,0.94,0.32,971.22,Zürich Schimmelstrasse,47.371,8.5235
9728,2023-05-17 00:00:00,Zch_Stampfenbachstrasse,68.42,0.0,0.02,9.94,1.56,0.99,0.34,968.62,Zürich Stampfenbachstrasse,47.3868,8.5398
9729,2023-05-17 01:00:00,Zch_Rosengartenstrasse,69.0,0.17,,9.51,217.53,0.41,0.28,968.9,Zürich Rosengartenstrasse,47.3952,8.5261
9730,2023-05-17 01:00:00,Zch_Schimmelstrasse,65.99,5.33,,9.95,349.34,1.1,0.32,971.28,Zürich Schimmelstrasse,47.371,8.5235
9731,2023-05-17 01:00:00,Zch_Stampfenbachstrasse,66.53,0.0,0.02,9.82,1.43,1.35,0.95,968.69,Zürich Stampfenbachstrasse,47.3868,8.5398
